Station;Date;Temperature
WSLLAF;202201062340;-3.0
WSLLAF;202201062350;-3.1
WSLLAF;202201070000;-2.8
WSLLAF;202201070010;-2.9
WSLLAF;202201070020;-2.9
WSLLAF;202201070030;-3.3
WSLLAF;202201070040;-4.3
WSLLAF;202201070050;-4.0
WSLLAF;202201070100;-3.2
WSLLAF;202201070110;-3.2
WSLLAF;202201070120;-4.1
WSLLAF;202201070130;-3.8
WSLLAF;202201070140;-3.5
WSLLAF;202201070150;-3.6
WSLLAF;202201070200;-3.7
WSLLAF;202201070210;-3.8
WSLLAF;202201070220;-4.0
WSLLAF;202201070230;-3.6
WSLLAF;202201070240;-3.3
WSLLAF;202201070250;-3.3
WSLLAF;202201070300;-3.1
WSLLAF;202201070310;-3.3
WSLLAF;202201070320;-3.5
WSLLAF;202201070330;-3.2
WSLLAF;202201070340;-3.0
WSLLAF;202201070350;-2.9
WSLLAF;202201070400;-2.7
WSLLAF;202201070410;-2.7
WSLLAF;202201070420;-2.8
WSLLAF;202201070430;-2.8
WSLLAF;202201070440;-2.8
WSLLAF;202201070450;-2.7
WSLLAF;202201070500;-2.8
WSLLAF;202201070510;-2.7
WSLLAF;202201070520;-2.7
WSLLAF;202201070530;-2.8
WSLLAF;202201070540;-2.7
WSLLAF;202201070550;-2.8
WSLLAF;202201070600;-2.8
WSLLAF;202201070610;-2.8
WSLLAF;202201070620;-2.8
WSLLAF;202201070630;-2.8
WSLLAF;202201070640;-2.9
WSLLAF;202201070650;-3.0
WSLLAF;202201070700;-3.0
WSLLAF;202201070710;-3.1
WSLLAF;202201070720;-3.1
WSLLAF;202201070730;-3.1
WSLLAF;202201070740;-3.3
WSLLAF;202201070750;-3.2
WSLLAF;202201070800;-3.2
WSLLAF;202201070810;-
WSLLAF;202201070820;-2.6
WSLLAF;202201070830;-2.5
WSLLAF;202201070840;-1.6
WSLLAF;202201070850;-1.4
WSLLAF;202201070900;-1.7
WSLLAF;202201070910;-2.0
WSLLAF;202201070920;-2.0
WSLLAF;202201070930;-1.6
WSLLAF;202201070940;-1.5
WSLLAF;202201070950;-1.5
WSLLAF;202201071000;-1.6
WSLLAF;202201071010;-1.7
WSLLAF;202201071020;-1.8
WSLLAF;202201071030;-1.8
WSLLAF;202201071040;-1.7
WSLLAF;202201071050;-1.8
WSLLAF;202201071100;-1.8
WSLLAF;202201071110;-1.9
WSLLAF;202201071120;-1.9
WSLLAF;202201071130;-2.0
WSLLAF;202201071140;-2.0
WSLLAF;202201071150;-2.0
WSLLAF;202201071200;-2.2
WSLLAF;202201071210;-2.2
WSLLAF;202201071220;-2.3
WSLLAF;202201071230;-2.2
WSLLAF;202201071240;-2.1
WSLLAF;202201071250;-2.0
WSLLAF;202201071300;-2.0
WSLLAF;202201071310;-1.9
WSLLAF;202201071320;-2.0
WSLLAF;202201071330;-2.0
WSLLAF;202201071340;-1.9
WSLLAF;202201071350;-1.8
WSLLAF;202201071400;-1.9
WSLLAF;202201071410;-2.1
WSLLAF;202201071420;-2.0
WSLLAF;202201071430;-2.0
WSLLAF;202201071440;-2.0
WSLLAF;202201071450;-2.1
WSLLAF;202201071500;-2.1
WSLLAF;202201071510;-2.2
WSLLAF;202201071520;-2.2
WSLLAF;202201071530;-2.1
WSLLAF;202201071540;-2.1
WSLLAF;202201071550;-2.0
WSLLAF;202201071600;-2.0
WSLLAF;202201071610;-2.0
WSLLAF;202201071620;-2.0
WSLLAF;202201071630;-2.0
WSLLAF;202201071640;-1.9
WSLLAF;202201071650;-1.8
WSLLAF;202201071700;-1.6
WSLLAF;202201071710;-1.6
WSLLAF;202201071720;-1.5
WSLLAF;202201071730;-1.4
WSLLAF;202201071740;-1.4
WSLLAF;202201071750;-1.4
WSLLAF;202201071800;-1.7
WSLLAF;202201071810;-2.0
WSLLAF;202201071820;-1.9
WSLLAF;202201071830;-1.8
WSLLAF;202201071840;-1.6
WSLLAF;202201071850;-1.5
WSLLAF;202201071900;-1.3
WSLLAF;202201071910;-1.2
WSLLAF;202201071920;-1.2
WSLLAF;202201071930;-1.4
WSLLAF;202201071940;-1.4
WSLLAF;202201071950;-1.3
WSLLAF;202201072000;-1.3
WSLLAF;202201072010;-1.3
WSLLAF;202201072020;-1.3
WSLLAF;202201072030;-1.2
WSLLAF;202201072040;-1.1
WSLLAF;202201072050;-1.2
WSLLAF;202201072100;-1.6
WSLLAF;202201072110;-1.6
WSLLAF;202201072120;-1.7
WSLLAF;202201072130;-1.7
WSLLAF;202201072140;-1.6
WSLLAF;202201072150;-1.5
WSLLAF;202201072200;-1.3
WSLLAF;202201072210;-1.3
WSLLAF;202201072220;-1.2
WSLLAF;202201072230;-1.2
WSLLAF;202201072240;-1.4
WSLLAF;202201072250;-1.4
WSLLAF;202201072300;-1.4
WSLLAF;202201072310;-1.4
WSLLAF;202201072320;-1.5
WSLLAF;202201072330;-1.5
WSLLAF;202201072340;-1.5
WSLLAF;202201072350;-1.5
WSLLAF;202201080000;-1.5
WSLLAF;202201080010;-1.5
WSLLAF;202201080020;-1.4
WSLLAF;202201080030;-1.3
WSLLAF;202201080040;-1.2
WSLLAF;202201080050;-1.2
WSLLAF;202201080100;-1.3
WSLLAF;202201080110;-1.2
WSLLAF;202201080120;-1.3
WSLLAF;202201080130;-1.4
WSLLAF;202201080140;-1.5
WSLLAF;202201080150;-1.4
WSLLAF;202201080200;-1.3
WSLLAF;202201080210;-1.4
WSLLAF;202201080220;-1.4
WSLLAF;202201080230;-1.5
WSLLAF;202201080240;-1.4
WSLLAF;202201080250;-1.5
WSLLAF;202201080300;-1.5
WSLLAF;202201080310;-1.6
WSLLAF;202201080320;-1.6
WSLLAF;202201080330;-1.5
WSLLAF;202201080340;-1.4
WSLLAF;202201080350;-1.4
WSLLAF;202201080400;-1.3
WSLLAF;202201080410;-1.1
WSLLAF;202201080420;-1.0
WSLLAF;202201080430;-0.9
WSLLAF;202201080440;-0.8
WSLLAF;202201080450;-0.7
WSLLAF;202201080500;-0.7
WSLLAF;202201080510;-0.6
WSLLAF;202201080520;-0.4
WSLLAF;202201080530;-0.4
WSLLAF;202201080540;-0.3
WSLLAF;202201080550;-0.3
WSLLAF;202201080600;-0.4
WSLLAF;202201080610;-0.5
WSLLAF;202201080620;-0.7
WSLLAF;202201080630;-0.9
WSLLAF;202201080640;-1.0
WSLLAF;202201080650;-1.0
WSLLAF;202201080700;-1.1
WSLLAF;202201080710;-1.1
WSLLAF;202201080720;-1.2
WSLLAF;202201080730;-1.2
WSLLAF;202201080740;-1.2
WSLLAF;202201080750;-1.2
WSLLAF;202201080800;-1.2
WSLLAF;202201080810;-1.3
WSLLAF;202201080820;-1.1
WSLLAF;202201080830;-1.0
WSLLAF;202201080840;-1.0
WSLLAF;202201080850;-1.0
WSLLAF;202201080900;-1.0
WSLLAF;202201080910;-0.9
WSLLAF;202201080920;-0.8
WSLLAF;202201080930;-0.7
WSLLAF;202201080940;-0.7
WSLLAF;202201080950;-0.6
WSLLAF;202201081000;-0.5
WSLLAF;202201081010;-0.4
WSLLAF;202201081020;-0.4
WSLLAF;202201081030;-0.4
WSLLAF;202201081040;-0.3
WSLLAF;202201081050;-0.3
WSLLAF;202201081100;-0.3
WSLLAF;202201081110;-0.4
WSLLAF;202201081120;-0.3
WSLLAF;202201081130;-0.3
WSLLAF;202201081140;-0.4
WSLLAF;202201081150;-0.4
WSLLAF;202201081200;-0.4
WSLLAF;202201081210;-0.3
WSLLAF;202201081220;-0.3
WSLLAF;202201081230;-0.2
WSLLAF;202201081240;-0.2
WSLLAF;202201081250;-0.2
WSLLAF;202201081300;-0.2
WSLLAF;202201081310;-0.2
WSLLAF;202201081320;-0.2
WSLLAF;202201081330;-0.2
WSLLAF;202201081340;-0.1
WSLLAF;202201081350;-0.1
WSLLAF;202201081400;-0.1
WSLLAF;202201081410;-0.1
WSLLAF;202201081420;-0.1
WSLLAF;202201081430;-0.1
WSLLAF;202201081440;-0.2
WSLLAF;202201081450;-0.1
WSLLAF;202201081500;-0.2
WSLLAF;202201081510;-0.1
WSLLAF;202201081520;-0.2
WSLLAF;202201081530;-0.2
WSLLAF;202201081540;-0.2
WSLLAF;202201081550;-0.2
WSLLAF;202201081600;-0.3
WSLLAF;202201081610;-0.4
WSLLAF;202201081620;-0.4
WSLLAF;202201081630;-0.3
WSLLAF;202201081640;-0.3
WSLLAF;202201081650;-0.3
WSLLAF;202201081700;-0.2
WSLLAF;202201081710;-0.2
WSLLAF;202201081720;-0.2
WSLLAF;202201081730;-0.2
WSLLAF;202201081740;-0.2
WSLLAF;202201081750;-0.1
WSLLAF;202201081800;-0.2
WSLLAF;202201081810;-0.2
WSLLAF;202201081820;-0.3
WSLLAF;202201081830;-0.5
WSLLAF;202201081840;-0.5
WSLLAF;202201081850;-0.6
WSLLAF;202201081900;-0.6
WSLLAF;202201081910;-0.6
WSLLAF;202201081920;-0.7
WSLLAF;202201081930;-0.9
WSLLAF;202201081940;-0.9
WSLLAF;202201081950;-0.9
WSLLAF;202201082000;-0.8
WSLLAF;202201082010;-0.8
WSLLAF;202201082020;-0.8
WSLLAF;202201082030;-0.9
WSLLAF;202201082040;-0.9
WSLLAF;202201082050;-0.8
WSLLAF;202201082100;-0.7
WSLLAF;202201082110;-0.6
WSLLAF;202201082120;-0.5
WSLLAF;202201082130;-0.5
WSLLAF;202201082140;-0.5
WSLLAF;202201082150;-0.5
WSLLAF;202201082200;-0.4
WSLLAF;202201082210;-0.3
WSLLAF;202201082220;-0.3
WSLLAF;202201082230;-0.3
WSLLAF;202201082240;-0.3
WSLLAF;202201082250;-0.3
WSLLAF;202201082300;-0.2
WSLLAF;202201082310;-0.2
WSLLAF;202201082320;-0.2
WSLLAF;202201082330;-0.2
WSLLAF;202201082340;-0.1
WSLLAF;202201082350;-0.1
WSLLAF;202201090000;0.1
WSLLAF;202201090010;0.3
WSLLAF;202201090020;0.6
WSLLAF;202201090030;1.3
WSLLAF;202201090040;1.6
WSLLAF;202201090050;1.8
WSLLAF;202201090100;1.9
WSLLAF;202201090110;1.8
WSLLAF;202201090120;1.7
WSLLAF;202201090130;1.4
WSLLAF;202201090140;1.0
WSLLAF;202201090150;0.6
WSLLAF;202201090200;0.6
WSLLAF;202201090210;1.1
WSLLAF;202201090220;1.1
WSLLAF;202201090230;1.1
WSLLAF;202201090240;1.0
WSLLAF;202201090250;0.9
WSLLAF;202201090300;0.8
WSLLAF;202201090310;0.9
WSLLAF;202201090320;0.9
WSLLAF;202201090330;0.7
WSLLAF;202201090340;0.5
WSLLAF;202201090350;0.5
WSLLAF;202201090400;0.7
WSLLAF;202201090410;0.6
WSLLAF;202201090420;0.6
WSLLAF;202201090430;0.6
WSLLAF;202201090440;0.7
WSLLAF;202201090450;0.8
WSLLAF;202201090500;0.7
WSLLAF;202201090510;0.8
WSLLAF;202201090520;0.7
WSLLAF;202201090530;0.9
WSLLAF;202201090540;0.9
WSLLAF;202201090550;0.6
WSLLAF;202201090600;0.3
WSLLAF;202201090610;0.1
WSLLAF;202201090620;-0.2
WSLLAF;202201090630;-0.3
WSLLAF;202201090640;-0.3
WSLLAF;202201090650;-0.3
WSLLAF;202201090700;-0.3
WSLLAF;202201090710;-0.3
WSLLAF;202201090720;-0.3
WSLLAF;202201090730;-0.3
WSLLAF;202201090740;-0.2
WSLLAF;202201090750;0.1
WSLLAF;202201090800;0.1
WSLLAF;202201090810;-0.1
WSLLAF;202201090820;-0.3
WSLLAF;202201090830;-0.5
WSLLAF;202201090840;-0.9
WSLLAF;202201090850;-1.2
WSLLAF;202201090900;-1.2
WSLLAF;202201090910;-1.1
WSLLAF;202201090920;-0.9
WSLLAF;202201090930;-0.6
WSLLAF;202201090940;-0.4
WSLLAF;202201090950;-0.3
WSLLAF;202201091000;-0.2
WSLLAF;202201091010;-0.2
WSLLAF;202201091020;-0.1
WSLLAF;202201091030;-0.1
WSLLAF;202201091040;-0.1
WSLLAF;202201091050;-0.1
WSLLAF;202201091100;-0.1
WSLLAF;202201091110;-0.1
WSLLAF;202201091120;-0.1
WSLLAF;202201091130;-0.2
WSLLAF;202201091140;-0.2
WSLLAF;202201091150;-0.1
WSLLAF;202201091200;-0.1
WSLLAF;202201091210;0.0
WSLLAF;202201091220;0.0
WSLLAF;202201091230;0.0
WSLLAF;202201091240;0.0
WSLLAF;202201091250;0.1
WSLLAF;202201091300;0.1
WSLLAF;202201091310;0.0
WSLLAF;202201091320;0.0
WSLLAF;202201091330;0.0
WSLLAF;202201091340;0.0
WSLLAF;202201091350;-0.1
WSLLAF;202201091400;-0.1
WSLLAF;202201091410;-
WSLLAF;202201091420;-0.1
WSLLAF;202201091430;-0.1
WSLLAF;202201091440;-0.1
WSLLAF;202201091450;-0.1
WSLLAF;202201091500;-0.1
WSLLAF;202201091510;-0.2
WSLLAF;202201091520;-0.2
WSLLAF;202201091530;-0.2
WSLLAF;202201091540;-0.2
WSLLAF;202201091550;-0.2
WSLLAF;202201091600;-0.2
WSLLAF;202201091610;-0.2
WSLLAF;202201091620;-0.2
WSLLAF;202201091630;-0.2
WSLLAF;202201091640;-0.2
WSLLAF;202201091650;-0.2
WSLLAF;202201091700;-0.2
WSLLAF;202201091710;-0.2
WSLLAF;202201091720;-0.2
WSLLAF;202201091730;-0.3
WSLLAF;202201091740;-0.2
WSLLAF;202201091750;-0.3
WSLLAF;202201091800;-0.3
WSLLAF;202201091810;-0.2
WSLLAF;202201091820;-0.2
WSLLAF;202201091830;-0.2
WSLLAF;202201091840;-0.3
WSLLAF;202201091850;-0.3
WSLLAF;202201091900;-0.3
WSLLAF;202201091910;-0.2
WSLLAF;202201091920;-0.2
WSLLAF;202201091930;-0.2
WSLLAF;202201091940;-0.2
WSLLAF;202201091950;-0.2
WSLLAF;202201092000;-0.2
WSLLAF;202201092010;-0.2
WSLLAF;202201092020;-0.2
WSLLAF;202201092030;-0.2
WSLLAF;202201092040;-0.2
WSLLAF;202201092050;-0.2
WSLLAF;202201092100;-0.2
WSLLAF;202201092110;-0.2
WSLLAF;202201092120;-0.2
WSLLAF;202201092130;-0.2
WSLLAF;202201092140;-0.2
WSLLAF;202201092150;-0.2
WSLLAF;202201092200;-0.2
WSLLAF;202201092210;-0.2
WSLLAF;202201092220;-0.2
WSLLAF;202201092230;-0.2
WSLLAF;202201092240;-0.2
WSLLAF;202201092250;-0.2
WSLLAF;202201092300;-0.2
WSLLAF;202201092310;-0.2
WSLLAF;202201092320;-0.2
WSLLAF;202201092330;-0.2
WSLLAF;202201092340;-0.2
WSLLAF;202201092350;-0.2
WSLLAF;202201100000;-0.2
WSLLAF;202201100010;-0.3
WSLLAF;202201100020;-0.2
WSLLAF;202201100030;-0.3
WSLLAF;202201100040;-0.3
WSLLAF;202201100050;-0.3
WSLLAF;202201100100;-0.2
WSLLAF;202201100110;-0.3
WSLLAF;202201100120;-0.3
WSLLAF;202201100130;-0.3
WSLLAF;202201100140;-0.4
WSLLAF;202201100150;-0.4
WSLLAF;202201100200;-0.4
WSLLAF;202201100210;-0.4
WSLLAF;202201100220;-0.5
WSLLAF;202201100230;-0.5
WSLLAF;202201100240;-0.6
WSLLAF;202201100250;-0.6
WSLLAF;202201100300;-0.5
WSLLAF;202201100310;-0.5
WSLLAF;202201100320;-0.4
WSLLAF;202201100330;-0.5
WSLLAF;202201100340;-0.5
WSLLAF;202201100350;-0.8
WSLLAF;202201100400;-1.3
WSLLAF;202201100410;-1.6
WSLLAF;202201100420;-1.8
WSLLAF;202201100430;-2.1
WSLLAF;202201100440;-2.2
WSLLAF;202201100450;-2.2
WSLLAF;202201100500;-2.4
WSLLAF;202201100510;-2.6
WSLLAF;202201100520;-2.7
WSLLAF;202201100530;-2.7
WSLLAF;202201100540;-2.7
WSLLAF;202201100550;-2.7
WSLLAF;202201100600;-2.6
WSLLAF;202201100610;-2.7
WSLLAF;202201100620;-2.6
WSLLAF;202201100630;-2.6
WSLLAF;202201100640;-2.6
WSLLAF;202201100650;-2.5
WSLLAF;202201100700;-2.5
WSLLAF;202201100710;-2.6
WSLLAF;202201100720;-2.7
WSLLAF;202201100730;-2.7
WSLLAF;202201100740;-2.7
WSLLAF;202201100750;-2.5
WSLLAF;202201100800;-2.2
WSLLAF;202201100810;-
WSLLAF;202201100820;-1.7
WSLLAF;202201100830;-1.4
WSLLAF;202201100840;-1.2
WSLLAF;202201100850;-1.1
WSLLAF;202201100900;-1.0
WSLLAF;202201100910;-0.9
WSLLAF;202201100920;-0.8
WSLLAF;202201100930;-0.7
WSLLAF;202201100940;-0.6
WSLLAF;202201100950;-0.4
WSLLAF;202201101000;-0.4
WSLLAF;202201101010;-0.4
WSLLAF;202201101020;-0.4
WSLLAF;202201101030;-0.4
WSLLAF;202201101040;-0.4
WSLLAF;202201101050;-0.3
WSLLAF;202201101100;-0.1
WSLLAF;202201101110;0.0
WSLLAF;202201101120;0.0
WSLLAF;202201101130;0.1
WSLLAF;202201101140;0.2
WSLLAF;202201101150;0.1
WSLLAF;202201101200;0.1
WSLLAF;202201101210;0.3
WSLLAF;202201101220;0.4
WSLLAF;202201101230;0.5
WSLLAF;202201101240;0.6
WSLLAF;202201101250;0.5
WSLLAF;202201101300;0.3
WSLLAF;202201101310;0.3
WSLLAF;202201101320;0.3
WSLLAF;202201101330;0.4
WSLLAF;202201101340;0.6
WSLLAF;202201101350;0.4
WSLLAF;202201101400;0.4
WSLLAF;202201101410;0.4
WSLLAF;202201101420;0.5
WSLLAF;202201101430;0.4
WSLLAF;202201101440;0.4
WSLLAF;202201101450;0.3
WSLLAF;202201101500;0.3
WSLLAF;202201101510;0.1
WSLLAF;202201101520;0.0
WSLLAF;202201101530;-0.2
WSLLAF;202201101540;-0.4
WSLLAF;202201101550;-0.5
WSLLAF;202201101600;-0.7
WSLLAF;202201101610;-1.0
WSLLAF;202201101620;-1.3
WSLLAF;202201101630;-1.4
WSLLAF;202201101640;-1.4
WSLLAF;202201101650;-1.5
WSLLAF;202201101700;-1.6
WSLLAF;202201101710;-1.5
WSLLAF;202201101720;-1.6
WSLLAF;202201101730;-1.7
WSLLAF;202201101740;-1.7
WSLLAF;202201101750;-1.7
WSLLAF;202201101800;-1.9
WSLLAF;202201101810;-2.0
WSLLAF;202201101820;-2.0
WSLLAF;202201101830;-2.0
WSLLAF;202201101840;-1.9
WSLLAF;202201101850;-2.0
WSLLAF;202201101900;-1.9
WSLLAF;202201101910;-1.9
WSLLAF;202201101920;-1.9
WSLLAF;202201101930;-1.9
WSLLAF;202201101940;-1.8
WSLLAF;202201101950;-1.8
WSLLAF;202201102000;-1.8
WSLLAF;202201102010;-1.9
WSLLAF;202201102020;-1.9
WSLLAF;202201102030;-2.0
WSLLAF;202201102040;-2.0
WSLLAF;202201102050;-1.9
WSLLAF;202201102100;-1.9
WSLLAF;202201102110;-2.0
WSLLAF;202201102120;-2.1
WSLLAF;202201102130;-2.0
WSLLAF;202201102140;-2.0
WSLLAF;202201102150;-2.1
WSLLAF;202201102200;-2.1
WSLLAF;202201102210;-2.1
WSLLAF;202201102220;-2.1
WSLLAF;202201102230;-1.9
WSLLAF;202201102240;-1.9
WSLLAF;202201102250;-1.9
WSLLAF;202201102300;-1.9
WSLLAF;202201102310;-1.9
WSLLAF;202201102320;-1.9
WSLLAF;202201102330;-1.9
WSLLAF;202201102340;-1.8
WSLLAF;202201102350;-1.8
WSLLAF;202201110000;-1.9
WSLLAF;202201110010;-2.0
WSLLAF;202201110020;-2.0
WSLLAF;202201110030;-2.0
WSLLAF;202201110040;-2.0
WSLLAF;202201110050;-2.0
WSLLAF;202201110100;-2.0
WSLLAF;202201110110;-2.0
WSLLAF;202201110120;-2.0
WSLLAF;202201110130;-2.1
WSLLAF;202201110140;-2.1
WSLLAF;202201110150;-2.1
WSLLAF;202201110200;-2.1
WSLLAF;202201110210;-2.2
WSLLAF;202201110220;-2.2
WSLLAF;202201110230;-2.2
WSLLAF;202201110240;-2.2
WSLLAF;202201110250;-2.2
WSLLAF;202201110300;-2.2
WSLLAF;202201110310;-2.3
WSLLAF;202201110320;-2.3
WSLLAF;202201110330;-2.3
WSLLAF;202201110340;-2.3
WSLLAF;202201110350;-2.3
WSLLAF;202201110400;-2.2
WSLLAF;202201110410;-2.2
WSLLAF;202201110420;-2.2
WSLLAF;202201110430;-2.2
WSLLAF;202201110440;-2.2
WSLLAF;202201110450;-2.2
WSLLAF;202201110500;-2.2
WSLLAF;202201110510;-2.2
WSLLAF;202201110520;-2.2
WSLLAF;202201110530;-2.2
WSLLAF;202201110540;-2.2
WSLLAF;202201110550;-2.2
WSLLAF;202201110600;-2.2
WSLLAF;202201110610;-2.2
WSLLAF;202201110620;-2.2
WSLLAF;202201110630;-2.2
WSLLAF;202201110640;-2.2
WSLLAF;202201110650;-2.3
WSLLAF;202201110700;-2.3
WSLLAF;202201110710;-2.2
WSLLAF;202201110720;-2.2
WSLLAF;202201110730;-2.2
WSLLAF;202201110740;-2.2
WSLLAF;202201110750;-2.2
WSLLAF;202201110800;-2.1
WSLLAF;202201110810;-2.0
WSLLAF;202201110820;-1.7
WSLLAF;202201110830;-1.5
WSLLAF;202201110840;-1.4
WSLLAF;202201110850;-1.5
WSLLAF;202201110900;-1.5
WSLLAF;202201110910;-1.5
WSLLAF;202201110920;-1.4
WSLLAF;202201110930;-1.2
WSLLAF;202201110940;-1.0
WSLLAF;202201110950;-0.7
WSLLAF;202201111000;-0.6
WSLLAF;202201111010;-0.4
WSLLAF;202201111020;0.0
WSLLAF;202201111030;0.4
WSLLAF;202201111040;0.4
WSLLAF;202201111050;0.4
WSLLAF;202201111100;0.2
WSLLAF;202201111110;0.2
WSLLAF;202201111120;0.2
WSLLAF;202201111130;0.1
WSLLAF;202201111140;0.2
WSLLAF;202201111150;0.3
WSLLAF;202201111200;0.3
WSLLAF;202201111210;0.1
WSLLAF;202201111220;0.1
WSLLAF;202201111230;0.3
WSLLAF;202201111240;0.2
WSLLAF;202201111250;0.1
WSLLAF;202201111300;0.2
WSLLAF;202201111310;0.4
WSLLAF;202201111320;0.3
WSLLAF;202201111330;0.3
WSLLAF;202201111340;0.2
WSLLAF;202201111350;0.3
WSLLAF;202201111400;0.2
WSLLAF;202201111410;0.3
WSLLAF;202201111420;0.4
WSLLAF;202201111430;0.2
WSLLAF;202201111440;-0.1
WSLLAF;202201111450;0.0
WSLLAF;202201111500;0.0
WSLLAF;202201111510;-0.1
WSLLAF;202201111520;-0.2
WSLLAF;202201111530;-0.4
WSLLAF;202201111540;-0.6
WSLLAF;202201111550;-0.7
WSLLAF;202201111600;-1.0
WSLLAF;202201111610;-1.2
WSLLAF;202201111620;-1.4
WSLLAF;202201111630;-1.5
WSLLAF;202201111640;-1.6
WSLLAF;202201111650;-1.7
WSLLAF;202201111700;-1.8
WSLLAF;202201111710;-1.9
WSLLAF;202201111720;-1.9
WSLLAF;202201111730;-2.0
WSLLAF;202201111740;-2.1
WSLLAF;202201111750;-2.1
WSLLAF;202201111800;-2.2
WSLLAF;202201111810;-2.2
WSLLAF;202201111820;-2.3
WSLLAF;202201111830;-2.3
WSLLAF;202201111840;-2.3
WSLLAF;202201111850;-2.3
WSLLAF;202201111900;-2.2
WSLLAF;202201111910;-2.1
WSLLAF;202201111920;-2.1
WSLLAF;202201111930;-2.2
WSLLAF;202201111940;-2.2
WSLLAF;202201111950;-2.2
WSLLAF;202201112000;-2.2
WSLLAF;202201112010;-2.3
WSLLAF;202201112020;-2.3
WSLLAF;202201112030;-2.3
WSLLAF;202201112040;-2.4
WSLLAF;202201112050;-2.4
WSLLAF;202201112100;-2.4
WSLLAF;202201112110;-2.5
WSLLAF;202201112120;-2.6
WSLLAF;202201112130;-2.6
WSLLAF;202201112140;-2.6
WSLLAF;202201112150;-2.7
WSLLAF;202201112200;-2.6
WSLLAF;202201112210;-2.6
WSLLAF;202201112220;-2.6
WSLLAF;202201112230;-2.7
WSLLAF;202201112240;-2.7
WSLLAF;202201112250;-2.7
WSLLAF;202201112300;-2.7
WSLLAF;202201112310;-2.6
WSLLAF;202201112320;-2.6
WSLLAF;202201112330;-2.6
WSLLAF;202201112340;-2.6
WSLLAF;202201112350;-2.7
WSLLAF;202201120000;-2.7
WSLLAF;202201120010;-2.8
WSLLAF;202201120020;-2.9
WSLLAF;202201120030;-2.9
WSLLAF;202201120040;-3.0
WSLLAF;202201120050;-3.1
WSLLAF;202201120100;-3.2
WSLLAF;202201120110;-3.2
WSLLAF;202201120120;-3.3
WSLLAF;202201120130;-3.4
WSLLAF;202201120140;-3.6
WSLLAF;202201120150;-3.4
WSLLAF;202201120200;-3.5
WSLLAF;202201120210;-3.5
WSLLAF;202201120220;-3.6
WSLLAF;202201120230;-3.6
WSLLAF;202201120240;-3.7
WSLLAF;202201120250;-3.6
WSLLAF;202201120300;-3.6
WSLLAF;202201120310;-3.5
WSLLAF;202201120320;-3.6
WSLLAF;202201120330;-3.6
WSLLAF;202201120340;-3.7
WSLLAF;202201120350;-3.6
WSLLAF;202201120400;-3.6
WSLLAF;202201120410;-3.7
WSLLAF;202201120420;-3.7
WSLLAF;202201120430;-3.9
WSLLAF;202201120440;-4.0
WSLLAF;202201120450;-4.0
WSLLAF;202201120500;-4.1
WSLLAF;202201120510;-4.2
WSLLAF;202201120520;-4.1
WSLLAF;202201120530;-4.1
WSLLAF;202201120540;-4.2
WSLLAF;202201120550;-4.2
WSLLAF;202201120600;-4.2
WSLLAF;202201120610;-4.3
WSLLAF;202201120620;-4.3
WSLLAF;202201120630;-4.3
WSLLAF;202201120640;-4.3
WSLLAF;202201120650;-4.3
WSLLAF;202201120700;-4.2
WSLLAF;202201120710;-4.2
WSLLAF;202201120720;-4.2
WSLLAF;202201120730;-4.2
WSLLAF;202201120740;-4.2
WSLLAF;202201120750;-4.3
WSLLAF;202201120800;-4.2
WSLLAF;202201120810;-4.3
WSLLAF;202201120820;-4.2
WSLLAF;202201120830;-4.2
WSLLAF;202201120840;-4.2
WSLLAF;202201120850;-4.2
WSLLAF;202201120900;-4.1
WSLLAF;202201120910;-4.1
WSLLAF;202201120920;-4.0
WSLLAF;202201120930;-3.9
WSLLAF;202201120940;-3.8
WSLLAF;202201120950;-3.7
WSLLAF;202201121000;-3.7
WSLLAF;202201121010;-3.7
WSLLAF;202201121020;-3.5
WSLLAF;202201121030;-3.4
WSLLAF;202201121040;-3.3
WSLLAF;202201121050;-2.9
WSLLAF;202201121100;-2.5
WSLLAF;202201121110;-2.6
WSLLAF;202201121120;-2.3
WSLLAF;202201121130;-1.9
WSLLAF;202201121140;-1.8
WSLLAF;202201121150;-2.1
WSLLAF;202201121200;-1.9
WSLLAF;202201121210;-1.6
WSLLAF;202201121220;-1.7
WSLLAF;202201121230;-1.5
WSLLAF;202201121240;-1.0
WSLLAF;202201121250;-1.2
WSLLAF;202201121300;-1.3
WSLLAF;202201121310;-1.3
WSLLAF;202201121320;-1.2
WSLLAF;202201121330;-1.0
WSLLAF;202201121340;-0.9
WSLLAF;202201121350;-0.7
WSLLAF;202201121400;-0.6
WSLLAF;202201121410;-0.8
WSLLAF;202201121420;-0.7
WSLLAF;202201121430;-0.8
WSLLAF;202201121440;-0.9
WSLLAF;202201121450;-1.0
WSLLAF;202201121500;-1.0
WSLLAF;202201121510;-1.0
WSLLAF;202201121520;-1.2
WSLLAF;202201121530;-1.4
WSLLAF;202201121540;-1.5
WSLLAF;202201121550;-1.7
WSLLAF;202201121600;-1.9
WSLLAF;202201121610;-2.3
WSLLAF;202201121620;-2.5
WSLLAF;202201121630;-2.6
WSLLAF;202201121640;-2.6
WSLLAF;202201121650;-2.6
WSLLAF;202201121700;-2.7
WSLLAF;202201121710;-2.9
WSLLAF;202201121720;-2.9
WSLLAF;202201121730;-3.0
WSLLAF;202201121740;-3.1
